Target,Pair,Lag,Model,RMSE,MAE,R2,Spearman,Train_Time,Optimized,Run_Mode
target_95,LME_AH_Close - US_Stock_TRGP_adj_close,1,RandomForest,0.023599803949212985,0.01696928786637664,-0.08915243957860675,-0.033598300356041555,0.33863258361816406,False,OPTIMIZED
target_95,LME_AH_Close - US_Stock_TRGP_adj_close,1,ElasticNet,0.034730949675592,0.028267042135750355,-1.358876455997585,0.07842947810298014,0.24193120002746582,True,OPTIMIZED
target_95,LME_AH_Close - US_Stock_TRGP_adj_close,1,XGBoost,0.02278958042600939,0.016590661840938416,-0.015651086293480665,-0.07557659286944705,0.31404638290405273,True,OPTIMIZED
target_95,LME_AH_Close - US_Stock_TRGP_adj_close,1,LightGBM,0.02322761283878794,0.01704579492104571,-0.05506941913293839,-0.03136509904665198,0.41138672828674316,True,OPTIMIZED
target_96,US_Stock_EWT_adj_close - LME_PB_Close,1,Ridge,0.017116827790241488,0.012759223998576815,-0.03448314629039628,0.05894505230268708,0.006804466247558594,False,OPTIMIZED
target_96,US_Stock_EWT_adj_close - LME_PB_Close,1,Lasso,0.016845976304621167,0.012311218794296029,-0.002003475474656735,0.0,0.004533529281616211,False,OPTIMIZED
target_96,US_Stock_EWT_adj_close - LME_PB_Close,1,RandomForest,0.018426146012635775,0.01355019791281235,-0.1987976239566216,-0.09332439109358716,0.33294177055358887,False,OPTIMIZED
target_96,US_Stock_EWT_adj_close - LME_PB_Close,1,ElasticNet,0.016840810152443188,0.01231213158484426,-0.0013890012993296175,0.07079776897878126,0.003032207489013672,True,OPTIMIZED
target_96,US_Stock_EWT_adj_close - LME_PB_Close,1,XGBoost,0.016843234537203534,0.01230751749491109,-0.001677339800890909,0.0,0.25306224822998047,True,OPTIMIZED
target_96,US_Stock_EWT_adj_close - LME_PB_Close,1,LightGBM,0.019286674820859898,0.01454698120417806,-0.31338355259007433,-0.06284332804862416,2.142589807510376,True,OPTIMIZED
target_97,LME_PB_Close - US_Stock_WMB_adj_close,1,Ridge,0.028559256878253454,0.02360035325798399,-1.5691383324066113,0.08583840378123476,0.0069234371185302734,False,OPTIMIZED
target_97,LME_PB_Close - US_Stock_WMB_adj_close,1,Lasso,0.01784562964748982,0.013554760243294032,-0.0031304994974454825,0.0,0.005931854248046875,False,OPTIMIZED
target_97,LME_PB_Close - US_Stock_WMB_adj_close,1,RandomForest,0.01789914265317766,0.013659137887972411,-0.009155617586120046,0.11325322496420329,0.34331798553466797,False,OPTIMIZED
target_97,LME_PB_Close - US_Stock_WMB_adj_close,1,ElasticNet,0.017812238417297867,0.013547361958978082,0.0006199340671784181,0.10445371340749307,0.0044307708740234375,True,OPTIMIZED
target_97,LME_PB_Close - US_Stock_WMB_adj_close,1,XGBoost,0.017804492756955993,0.013484145273469151,0.0014889068828166652,0.11701884629367519,0.15588927268981934,True,OPTIMIZED
target_97,LME_PB_Close - US_Stock_WMB_adj_close,1,LightGBM,0.01781997448061838,0.013597425602418847,-0.0002483393277827872,0.09220278488788662,0.3471050262451172,True,OPTIMIZED
target_98,LME_CA_Close - US_Stock_XOM_adj_close,1,Ridge,0.01730718218930576,0.013129861566709021,-0.01850426614469769,0.09545459483614625,0.007779598236083984,False,OPTIMIZED
target_98,LME_CA_Close - US_Stock_XOM_adj_close,1,Lasso,0.01717232998880174,0.012941142487156665,-0.00269436072223761,0.08363896045014425,0.030024290084838867,False,OPTIMIZED
target_98,LME_CA_Close - US_Stock_XOM_adj_close,1,RandomForest,0.01717160737813781,0.012994071157812091,-0.002609975855010438,0.1011081955482421,0.35381364822387695,False,OPTIMIZED
target_98,LME_CA_Close - US_Stock_XOM_adj_close,1,ElasticNet,0.017299404765060408,0.013083243932939078,-0.017589090022006593,0.04804981194498784,0.1346454620361328,True,OPTIMIZED
target_98,LME_CA_Close - US_Stock_XOM_adj_close,1,XGBoost,0.01715509609460344,0.012928785041506604,-0.0006827924147079223,0.0,0.37030911445617676,True,OPTIMIZED
target_98,LME_CA_Close - US_Stock_XOM_adj_close,1,LightGBM,0.017345265719709544,0.013017324345803351,-0.0229915262295588,0.034506084899613466,2.198197841644287,True,OPTIMIZED
target_99,JPX_Gold_Standard_Futures_Close - US_Stock_KMI_adj_close,1,Ridge,0.02191825724161443,0.016517261917408575,-0.5175221158284962,0.048444294860459064,0.008365392684936523,False,OPTIMIZED
target_99,JPX_Gold_Standard_Futures_Close - US_Stock_KMI_adj_close,1,Lasso,0.017801958109514716,0.012871798111838023,-0.0010563830466281399,0.0,0.00585484504699707,False,OPTIMIZED
target_99,JPX_Gold_Standard_Futures_Close - US_Stock_KMI_adj_close,1,RandomForest,0.020835709636221285,0.01542718786076843,-0.37132243994325,-0.047898566845977306,0.3535466194152832,False,OPTIMIZED
target_99,JPX_Gold_Standard_Futures_Close - US_Stock_KMI_adj_close,1,ElasticNet,0.017801958109514716,0.012871798111838023,-0.0010563830466281399,0.0,0.003455638885498047,True,OPTIMIZED
target_99,JPX_Gold_Standard_Futures_Close - US_Stock_KMI_adj_close,1,XGBoost,0.0178020115994427,0.012871818925435577,-0.0010623988471321066,0.0,0.16682791709899902,True,OPTIMIZED
target_99,JPX_Gold_Standard_Futures_Close - US_Stock_KMI_adj_close,1,LightGBM,0.018924370229819142,0.01368181284871716,-0.1312689348640832,0.009417326008788694,1.0810465812683105,True,OPTIMIZED
target_100,US_Stock_SCCO_adj_close - LME_AH_Close,1,Ridge,0.02265913612519162,0.016859964272851108,-0.017156474141458933,0.055683838712317475,0.007938146591186523,False,OPTIMIZED
target_100,US_Stock_SCCO_adj_close - LME_AH_Close,1,Lasso,0.02246888636369673,0.01661381496392966,-0.0001477595016734501,0.0,0.005505800247192383,False,OPTIMIZED
target_100,US_Stock_SCCO_adj_close - LME_AH_Close,1,RandomForest,0.02412624181259657,0.017250872427718632,-0.1531357154096138,-0.08089313275097722,0.3372039794921875,False,OPTIMIZED
target_100,US_Stock_SCCO_adj_close - LME_AH_Close,1,ElasticNet,0.022456188900412313,0.016647328050375006,0.0009823144119032179,0.0651435888559027,0.15188360214233398,True,OPTIMIZED
target_100,US_Stock_SCCO_adj_close - LME_AH_Close,1,XGBoost,0.022469760581918182,0.016615302717235884,-0.00022558840613084996,0.0,0.26641058921813965,True,OPTIMIZED
target_100,US_Stock_SCCO_adj_close - LME_AH_Close,1,LightGBM,0.02341354647559788,0.017162539293128738,-0.08601412606389935,-0.06786566071297946,3.1844658851623535,True,OPTIMIZED
target_101,JPX_Platinum_Standard_Futures_Close - FX_AUDUSD,1,Ridge,0.017379764090310845,0.01257963091780902,-0.09643846942064016,0.031035411540754596,0.008759737014770508,False,OPTIMIZED
target_101,JPX_Platinum_Standard_Futures_Close - FX_AUDUSD,1,Lasso,0.016611272350840284,0.012228888817740518,-0.0016184322555994335,0.0,0.005417585372924805,False,OPTIMIZED
target_101,JPX_Platinum_Standard_Futures_Close - FX_AUDUSD,1,RandomForest,0.017172183320682172,0.012545770891666074,-0.07040355476834304,-0.06733428361312112,0.3206479549407959,False,OPTIMIZED
target_101,JPX_Platinum_Standard_Futures_Close - FX_AUDUSD,1,ElasticNet,0.016684005196349362,0.01228801676870242,-0.010408854336465323,0.04518701445696353,0.0044612884521484375,True,OPTIMIZED
target_101,JPX_Platinum_Standard_Futures_Close - FX_AUDUSD,1,XGBoost,0.016614210560506572,0.01223276046260285,-0.0019727970717240417,0.0,0.2648508548736572,True,OPTIMIZED
target_101,JPX_Platinum_Standard_Futures_Close - FX_AUDUSD,1,LightGBM,0.016871522466443446,0.012416760197450735,-0.033249157013650166,-0.05062933338175523,1.3018925189971924,True,OPTIMIZED
target_102,LME_ZS_Close - US_Stock_IEF_adj_close,1,Ridge,0.015011609527488687,0.011920023257392269,-0.004841720420670992,0.061599333098189116,0.008255958557128906,False,OPTIMIZED
target_102,LME_ZS_Close - US_Stock_IEF_adj_close,1,Lasso,0.014982093666014393,0.011986609742008469,-0.0008941608469898998,0.0,0.0048427581787109375,False,OPTIMIZED
target_102,LME_ZS_Close - US_Stock_IEF_adj_close,1,RandomForest,0.014968956837897158,0.011802879716776756,0.0008603082253076932,0.1074820038632214,0.3703346252441406,False,OPTIMIZED
target_102,LME_ZS_Close - US_Stock_IEF_adj_close,1,ElasticNet,0.01495617972829099,0.01196226975106327,0.0025652592222431547,0.13518595102675213,0.00432586669921875,True,OPTIMIZED
target_102,LME_ZS_Close - US_Stock_IEF_adj_close,1,XGBoost,0.014982103093810003,0.011986611564634507,-0.0008954205145308425,0.0,0.22144269943237305,True,OPTIMIZED
target_102,LME_ZS_Close - US_Stock_IEF_adj_close,1,LightGBM,0.01546968004688048,0.011930526985147885,-0.06710167777368836,0.11244813368165578,4.015151262283325,True,OPTIMIZED
target_103,US_Stock_SPYV_adj_close - LME_CA_Close,1,Ridge,0.014374184096829157,0.010342679058302887,-0.0649374450968574,0.03786174244756151,0.007333278656005859,False,OPTIMIZED
target_103,US_Stock_SPYV_adj_close - LME_CA_Close,1,Lasso,0.013929045578727286,0.009989094655577352,-9.470936925826123e-07,0.0,0.005483388900756836,False,OPTIMIZED
target_103,US_Stock_SPYV_adj_close - LME_CA_Close,1,RandomForest,0.01426520011541747,0.010101015049114806,-0.048850112613039176,0.0003133163807395165,0.41414546966552734,False,OPTIMIZED
target_103,US_Stock_SPYV_adj_close - LME_CA_Close,1,ElasticNet,0.013961498989409715,0.00997627665505021,-0.00466619827981174,0.07733497113447907,0.2663395404815674,True,OPTIMIZED
target_103,US_Stock_SPYV_adj_close - LME_CA_Close,1,XGBoost,0.013929056396689527,0.009988947778648304,-2.5003913146637302e-06,0.0,0.13891935348510742,True,OPTIMIZED
target_103,US_Stock_SPYV_adj_close - LME_CA_Close,1,LightGBM,0.01444711022598815,0.010503339791367432,-0.07577058458243635,-0.0531628223968341,1.1504135131835938,True,OPTIMIZED
target_104,US_Stock_WPM_adj_close - JPX_Gold_Standard_Futures_Close,1,Ridge,0.025840702164627274,0.020067214475926538,-0.4047450397980392,-0.0019330560958960115,0.006950855255126953,False,OPTIMIZED
target_104,US_Stock_WPM_adj_close - JPX_Gold_Standard_Futures_Close,1,Lasso,0.02180574197030124,0.01604252918936698,-0.00030081751400778955,0.0,0.004338502883911133,False,OPTIMIZED
target_104,US_Stock_WPM_adj_close - JPX_Gold_Standard_Futures_Close,1,RandomForest,0.02534923224896945,0.019277329370949208,-0.35181887826834446,-0.015384966429170399,0.30435919761657715,False,OPTIMIZED
target_104,US_Stock_WPM_adj_close - JPX_Gold_Standard_Futures_Close,1,ElasticNet,0.021819851333534403,0.01610755523767773,-0.0015957217357700504,0.030952476026947943,0.004038572311401367,True,OPTIMIZED
target_104,US_Stock_WPM_adj_close - JPX_Gold_Standard_Futures_Close,1,XGBoost,0.021807910514549465,0.01603837974901665,-0.000499783864131409,0.0,0.2835838794708252,True,OPTIMIZED
target_104,US_Stock_WPM_adj_close - JPX_Gold_Standard_Futures_Close,1,LightGBM,0.021985161431536164,0.016352556375021192,-0.016829656127039794,0.014748347128653005,1.497316837310791,True,OPTIMIZED
target_105,US_Stock_IAU_adj_close - LME_CA_Close,1,Ridge,0.013074690446035396,0.0102598989391285,-0.06034060464195479,0.08316558184068665,0.007815361022949219,False,OPTIMIZED
target_105,US_Stock_IAU_adj_close - LME_CA_Close,1,Lasso,0.012716916255886722,0.009966004222216702,-0.003104513479001758,0.0,0.006137371063232422,False,OPTIMIZED
target_105,US_Stock_IAU_adj_close - LME_CA_Close,1,RandomForest,0.012616572828267327,0.009891243453157898,0.012663119464260797,0.05657989748774727,0.3642456531524658,False,OPTIMIZED
target_105,US_Stock_IAU_adj_close - LME_CA_Close,1,ElasticNet,0.013064199851478735,0.010274990396288241,-0.05863973977483772,0.05531040846287389,0.2614257335662842,True,OPTIMIZED
target_105,US_Stock_IAU_adj_close - LME_CA_Close,1,XGBoost,0.01271617857358038,0.009965760949622133,-0.00298814077134657,0.0,0.17815446853637695,True,OPTIMIZED
target_105,US_Stock_IAU_adj_close - LME_CA_Close,1,LightGBM,0.013005146905031136,0.01023393418261963,-0.04909081917356928,0.027586181921949022,1.8235387802124023,True,OPTIMIZED
target_106,US_Stock_VXUS_adj_close,2,Ridge,0.014570022156288116,0.009832381832741413,-0.2015463188688178,0.064924368168468,0.007824420928955078,False,OPTIMIZED
target_106,US_Stock_VXUS_adj_close,2,Lasso,0.013337002630608953,0.009205732943461237,-0.006784606181080566,0.0,0.005849599838256836,False,OPTIMIZED
target_106,US_Stock_VXUS_adj_close,2,RandomForest,0.01648383772530508,0.010018365058802782,-0.5379306555603058,-0.06035558401120327,0.2597997188568115,False,OPTIMIZED
target_106,US_Stock_VXUS_adj_close,2,ElasticNet,0.013491658651424024,0.009449104933222456,-0.030269355414470178,0.05702177046773437,0.002870321273803711,True,OPTIMIZED
target_106,US_Stock_VXUS_adj_close,2,XGBoost,0.01333638766597603,0.009204528576168798,-0.006691763333429357,0.0,0.12311148643493652,True,OPTIMIZED
target_106,US_Stock_VXUS_adj_close,2,LightGBM,0.013648732020532559,0.009381984637456414,-0.05439832337860784,0.06304542787810868,0.4157230854034424,True,OPTIMIZED
target_107,LME_ZS_Close - US_Stock_VXUS_adj_close,2,Ridge,0.019793966220271467,0.015413473133085135,0.0248894034057362,0.13488485095034689,0.00659632682800293,False,OPTIMIZED
target_107,LME_ZS_Close - US_Stock_VXUS_adj_close,2,Lasso,0.020045496431271733,0.015600765036908716,-5.033269224274939e-05,0.0,0.004446268081665039,False,OPTIMIZED
target_107,LME_ZS_Close - US_Stock_VXUS_adj_close,2,RandomForest,0.020107346353065006,0.015621408363177505,-0.006231118300874305,0.1071160935085697,0.35971665382385254,False,OPTIMIZED
target_107,LME_ZS_Close - US_Stock_VXUS_adj_close,2,ElasticNet,0.02002789424056998,0.015585377256276818,0.0017052085577740073,0.09276751441965139,0.003483295440673828,True,OPTIMIZED
target_107,LME_ZS_Close - US_Stock_VXUS_adj_close,2,XGBoost,0.020288771621981373,0.01567794175830706,-0.02447115189086868,0.07044455051455392,0.2804145812988281,True,OPTIMIZED
target_107,LME_ZS_Close - US_Stock_VXUS_adj_close,2,LightGBM,0.022070185943386663,0.01729449158581661,-0.21227238071959342,0.036101168916596184,0.7972853183746338,True,OPTIMIZED
target_108,LME_ZS_Close - LME_PB_Close,2,Ridge,0.016821493197356045,0.01355475154391754,-0.12844092199778578,0.16152979575459686,0.007693290710449219,False,OPTIMIZED
target_108,LME_ZS_Close - LME_PB_Close,2,Lasso,0.015874710730958305,0.012787852139704734,-0.004989164083802011,0.0,0.004506826400756836,False,OPTIMIZED
target_108,LME_ZS_Close - LME_PB_Close,2,RandomForest,0.01630095840166848,0.013074495566504463,-0.059683121054374455,0.09478648240598564,0.3193655014038086,False,OPTIMIZED
target_108,LME_ZS_Close - LME_PB_Close,2,ElasticNet,0.015760902788172392,0.012608080632715766,0.009368988783335475,0.17068701661792657,0.0060977935791015625,True,OPTIMIZED
target_108,LME_ZS_Close - LME_PB_Close,2,XGBoost,0.015874863873302912,0.012787924520203855,-0.005008554312936342,0.0,0.17547106742858887,True,OPTIMIZED
target_108,LME_ZS_Close - LME_PB_Close,2,LightGBM,0.016104780677745643,0.01290224696932236,-0.03433058780862597,0.09163347023433505,0.47257375717163086,True,OPTIMIZED
target_109,LME_AH_Close - JPX_Gold_Standard_Futures_Close,2,Ridge,0.021144948628941312,0.017058057646976633,-0.21699179552150905,0.04050726030638198,0.007321357727050781,False,OPTIMIZED
target_109,LME_AH_Close - JPX_Gold_Standard_Futures_Close,2,Lasso,0.019204584521707747,0.015209125852392317,-0.003885574264358871,0.0,0.005446195602416992,False,OPTIMIZED
target_109,LME_AH_Close - JPX_Gold_Standard_Futures_Close,2,RandomForest,0.01981524627367905,0.01586270416126519,-0.06874311585191317,-0.008648414857751228,0.3256247043609619,False,OPTIMIZED
target_109,LME_AH_Close - JPX_Gold_Standard_Futures_Close,2,ElasticNet,0.019230999299879727,0.015266556217456954,-0.006649044757312872,0.13762125155261135,0.003246784210205078,True,OPTIMIZED
target_109,LME_AH_Close - JPX_Gold_Standard_Futures_Close,2,XGBoost,0.019208610347755905,0.015213671975556512,-0.004306504203557049,0.0,0.30772995948791504,True,OPTIMIZED
target_109,LME_AH_Close - JPX_Gold_Standard_Futures_Close,2,LightGBM,0.019808528402657375,0.015587537037956442,-0.06801857664993549,-0.0012953214644821672,0.5000710487365723,True,OPTIMIZED
target_110,JPX_Platinum_Standard_Futures_Close - LME_AH_Close,2,Ridge,0.026653814932640137,0.02035294391136188,-0.11194818195109812,0.04262509611403561,0.007886171340942383,False,OPTIMIZED
target_110,JPX_Platinum_Standard_Futures_Close - LME_AH_Close,2,Lasso,0.025362919558259256,0.01926101289467086,-0.006848858007492575,0.1106467538839388,0.006879329681396484,False,OPTIMIZED
target_110,JPX_Platinum_Standard_Futures_Close - LME_AH_Close,2,RandomForest,0.025917467917393727,0.019852153325154963,-0.05135874748598113,0.0987989442242858,0.32784128189086914,False,OPTIMIZED
target_110,JPX_Platinum_Standard_Futures_Close - LME_AH_Close,2,ElasticNet,0.025675716220647425,0.019534392408332567,-0.031836597015119095,0.1106467538839388,0.0031714439392089844,True,OPTIMIZED
target_110,JPX_Platinum_Standard_Futures_Close - LME_AH_Close,2,XGBoost,0.0253672342881502,0.019266044900194925,-0.00719145660912468,0.0,0.3563966751098633,True,OPTIMIZED
target_110,JPX_Platinum_Standard_Futures_Close - LME_AH_Close,2,LightGBM,0.026263072271751495,0.02035928136722392,-0.07958502256394873,0.10103211687466732,0.9001154899597168,True,OPTIMIZED
target_111,JPX_Gold_Standard_Futures_Close - LME_ZS_Close,2,Ridge,0.022732176599780645,0.01848404510744685,-0.12936772796021012,-0.03468570710356657,0.007047414779663086,False,OPTIMIZED
target_111,JPX_Gold_Standard_Futures_Close - LME_ZS_Close,2,Lasso,0.021390618310897752,0.01709215492433296,-1.742423472173016e-08,0.0,0.005032777786254883,False,OPTIMIZED
target_111,JPX_Gold_Standard_Futures_Close - LME_ZS_Close,2,RandomForest,0.022299142962933113,0.017486119988459926,-0.08675006438764732,0.08012768379960962,0.3561131954193115,False,OPTIMIZED
target_111,JPX_Gold_Standard_Futures_Close - LME_ZS_Close,2,ElasticNet,0.021381181538444156,0.017098410433803873,0.0008821161259362498,0.09031761992074287,0.0040874481201171875,True,OPTIMIZED
target_111,JPX_Gold_Standard_Futures_Close - LME_ZS_Close,2,XGBoost,0.021390627747206643,0.017092517200583184,-8.99709262425219e-07,0.0,0.3576829433441162,True,OPTIMIZED
target_111,JPX_Gold_Standard_Futures_Close - LME_ZS_Close,2,LightGBM,0.02160689174030484,0.017215666531394162,-0.02032357838001486,-0.016257319453480808,0.5972204208374023,True,OPTIMIZED
target_112,JPX_Gold_Standard_Futures_Close - LME_CA_Close,2,Ridge,0.019312376625552054,0.015386236359925545,-0.23100557121746834,-0.050352664576802514,0.008094072341918945,False,OPTIMIZED
